run_id,git_commit,machine,gpu,seed,grid_offset,case_name,router_recipe,balance_recipe,balance_coeff,route_row_role,route_rows,route_result_rows,route_rows_output_count,route_rows_output_fraction,route_rows_contribute,depth,leaf_rows,shared_unrouted_frac,eligible_index,layer,sample_split,sample_batches,test_accessed,scheduler_status,trial_status,captured_tokens,observed_tokens,fit_tokens,metric_tokens,metric_split,metric_holdout_fraction,initial_normalized_mse,final_normalized_mse,nmse_delta,final_cosine_similarity,tokens_per_second,train_seconds,dead_leaves,route_entropy_mean,leaf_tokens_p10,leaf_tokens_p50,leaf_tokens_p90,route_churn_available,route_churn_fraction,route_churn_changed_tokens,route_churn_tokens,route_churn_initial_unique_leaves,route_churn_final_unique_leaves,route_churn_reason,active_rows_per_token,stored_rows,effective_stored_rows,estimated_active_flops_per_token,estimated_routing_flops_per_token,estimated_dense_flops_per_token,route_output_rows_per_token,route_output_rows_per_node,locoprop_status,locoprop_mse_before,locoprop_mse_after,locoprop_nonincreasing
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42121,7,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0062804222106934,0.6748436689376831,0.33143675327301025,0.5458875298500061,37579.60376753128,0.34061029698932543,5,0.0,0.0,5.5,15.0,true,0.7506866036008545,2460,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.04485038295388222,0.03538880497217178,true
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42121,7,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,40,blocks.10.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0187360048294067,0.1846582144498825,0.8340777903795242,0.9171232581138611,49563.65474733483,0.25825375600834377,5,0.0,0.0,3.5,19.699996948242188,true,0.7253585596582239,2377,3277,32,32,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.07249485701322556,0.030098024755716324,true
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42121,7,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0065969228744507,0.6849101781845093,0.3216867446899414,0.5472046732902527,47819.690355309416,0.26767216401640326,2,0.0,1.100000023841858,6.0,14.0,true,0.7232224595666769,2370,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.04822830110788345,0.03813519701361656,true
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42121,7,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,42,blocks.10.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0182526111602783,0.17750447988510132,0.840748131275177,0.9198978543281555,48092.878589037646,0.2661516710068099,9,0.0,0.0,2.0,24.899999618530273,true,0.7137625877326823,2339,3277,32,28,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.07189501076936722,0.02953082136809826,true
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42121,7,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0096588134765625,0.6758114695549011,0.3338473439216614,0.5471634864807129,50012.85056375101,0.2559342220192775,5,0.0,0.0,5.5,17.0,true,0.7271895025938359,2383,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.05941200256347656,0.047190289944410324,true
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42122,8,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,44,blocks.11.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0177487134933472,0.1978909969329834,0.8198577165603638,0.9113658666610718,36927.14203123143,0.34662850401946343,8,0.0,0.0,3.0,26.29999542236328,true,0.7610619469026548,2494,3277,32,30,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.07994268834590912,0.03376920521259308,true
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42122,8,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.008967638015747,0.6938663125038147,0.3151013255119324,0.5043845176696777,50863.070813697996,0.251656059990637,0,0.0,2.0,6.0,14.899999618530273,true,0.6872139151663107,2252,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.08827720582485199,0.07048113644123077,true
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42122,8,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,46,blocks.11.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0151927471160889,0.20433399081230164,0.8108587563037872,0.9155387878417969,49917.9611932932,0.2564207290124614,10,0.0,0.0,3.0,23.899999618530273,true,0.7372596887397009,2416,3277,32,27,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.07923588156700134,0.03254019841551781,true
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42122,8,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0098607540130615,0.683843195438385,0.3260175585746765,0.5137497186660767,49662.849774318056,0.2577379280119203,1,0.0,1.100000023841858,4.0,20.799999237060547,true,0.6762282575526396,2216,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.08094383031129837,0.06390541046857834,true
route_output_shared_all_full_student_552dc50_wave2_offsets7_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42122,8,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,48,blocks.12.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0169733762741089,0.20490175485610962,0.8120716214179993,0.9185300469398499,50165.9060974727,0.2551533700025175,7,0.0,0.0,2.0,19.799999237060547,true,0.7534330180042722,2469,3277,32,31,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.08057274669408798,0.031912922859191895,true
