run_id,git_commit,machine,gpu,seed,grid_offset,case_name,router_recipe,balance_recipe,balance_coeff,route_row_role,route_rows,route_result_rows,route_rows_output_count,route_rows_output_fraction,route_rows_contribute,depth,leaf_rows,shared_unrouted_frac,eligible_index,layer,sample_split,sample_batches,test_accessed,scheduler_status,trial_status,captured_tokens,observed_tokens,fit_tokens,metric_tokens,metric_split,metric_holdout_fraction,initial_normalized_mse,final_normalized_mse,nmse_delta,final_cosine_similarity,tokens_per_second,train_seconds,dead_leaves,route_entropy_mean,leaf_tokens_p10,leaf_tokens_p50,leaf_tokens_p90,route_churn_available,route_churn_fraction,route_churn_changed_tokens,route_churn_tokens,route_churn_initial_unique_leaves,route_churn_final_unique_leaves,route_churn_reason,active_rows_per_token,stored_rows,effective_stored_rows,estimated_active_flops_per_token,estimated_routing_flops_per_token,estimated_dense_flops_per_token,route_output_rows_per_token,route_output_rows_per_node,locoprop_status,locoprop_mse_before,locoprop_mse_after,locoprop_nonincreasing
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42105,0,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,0,blocks.0.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0253748893737793,0.02816038951277733,0.997214499861002,0.9874943494796753,29981.824315082467,0.4269253220045357,19,0.0,0.0,0.0,26.69999122619629,true,0.8919743667989014,2923,3277,23,18,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.023127593100070953,0.0058975741267204285,true
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42105,0,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,1,blocks.0.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.007391333580017,0.134687602519989,0.8727037310600281,0.9376192688941956,35127.263854612385,0.3643893259941251,18,0.0,0.0,0.0,24.899999618530273,true,0.7644186756179432,2505,3277,32,19,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.011681330390274525,0.004881221801042557,true
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42105,0,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,2,blocks.0.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0168657302856445,0.019370796158909798,0.9974949341267347,0.9907917976379395,50087.66201786435,0.2555519559973618,20,0.0,0.0,0.0,10.599996566772461,true,0.8712236801953006,2855,3277,14,17,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.02211792580783367,0.0056004091165959835,true
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42105,0,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,3,blocks.0.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0092568397521973,0.18134185671806335,0.8279149830341339,0.9176449775695801,45741.560917031056,0.27983303899964085,18,0.0,0.0,0.0,29.59999656677246,true,0.8474214220323466,2777,3277,32,21,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.02481592446565628,0.011449099518358707,true
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42105,0,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,4,blocks.1.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0145264863967896,0.03721703588962555,0.977309450507164,0.982332706451416,46610.25398478713,0.27461768400098663,19,0.0,0.0,0.0,12.699997901916504,true,0.645712541959109,2116,3277,31,16,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.03558482229709625,0.009881505742669106,true
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42105,0,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,5,blocks.1.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0012010335922241,0.28875282406806946,0.7124482095241547,0.8482949733734131,48619.076546517914,0.26327114600280765,12,0.0,0.0,3.5,23.399995803833008,true,0.8577967653341471,2811,3277,32,21,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.011517901904881,0.0061273700557649136,true
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,3,42106,1,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,6,blocks.1.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0155749320983887,0.04179631918668747,0.9737786129117012,0.980563759803772,29402.016167361104,0.43534429500141414,21,0.0,0.0,0.0,35.29998016357422,true,0.7567897467195606,2480,3277,29,18,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.03230414539575577,0.009067844599485397,true
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,3,42106,1,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,7,blocks.1.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0060083866119385,0.3105751872062683,0.6954331994056702,0.8408523201942444,42005.91336923973,0.3047190020006383,14,0.0,0.0,1.5,14.0,true,0.7326823314006713,2401,3277,32,24,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.007870486937463284,0.004310313146561384,true
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,3,42106,1,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,8,blocks.2.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.015336036682129,0.057603418827056885,0.957732617855072,0.9719131588935852,44503.02572376464,0.2876208930028952,14,0.0,0.0,2.0,25.0,true,0.6957583155324992,2280,3277,31,23,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.03491460531949997,0.011144232004880905,true
route_output_shared_all_full_student_552dc50_wave0_offsets0_1,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,3,42106,1,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,9,blocks.2.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0078718662261963,0.40749406814575195,0.6003777980804443,0.7653412818908691,42696.85405344826,0.29978789500455605,11,0.0,0.0,2.5,29.099992752075195,true,0.8394873359780287,2751,3277,32,29,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.015163547359406948,0.009757491759955883,true
