run_id,git_commit,machine,gpu,seed,grid_offset,case_name,router_recipe,balance_recipe,balance_coeff,route_row_role,route_rows,route_result_rows,route_rows_output_count,route_rows_output_fraction,route_rows_contribute,depth,leaf_rows,shared_unrouted_frac,eligible_index,layer,sample_split,sample_batches,test_accessed,scheduler_status,trial_status,captured_tokens,observed_tokens,fit_tokens,metric_tokens,metric_split,metric_holdout_fraction,initial_normalized_mse,final_normalized_mse,nmse_delta,final_cosine_similarity,tokens_per_second,train_seconds,dead_leaves,route_entropy_mean,leaf_tokens_p10,leaf_tokens_p50,leaf_tokens_p90,route_churn_available,route_churn_fraction,route_churn_changed_tokens,route_churn_tokens,route_churn_initial_unique_leaves,route_churn_final_unique_leaves,route_churn_reason,active_rows_per_token,stored_rows,effective_stored_rows,estimated_active_flops_per_token,estimated_routing_flops_per_token,estimated_dense_flops_per_token,route_output_rows_per_token,route_output_rows_per_node,locoprop_status,locoprop_mse_before,locoprop_mse_after,locoprop_nonincreasing
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42211,5,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,29,blocks.7.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0065052509307861,0.5772089958190918,0.42929625511169434,0.6230505108833313,35596.67881412824,0.3595841080241371,1,0.0,1.0,2.0,18.59999656677246,true,0.7958498626792798,2608,3277,32,32,,52.0,290,290,59904.0,47616,147456,10,2,succeeded,0.027652593329548836,0.020876804366707802,true
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42211,5,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,30,blocks.7.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.019789457321167,0.15125225484371185,0.8685372024774551,0.9280470013618469,47523.88210721931,0.26933826599270105,9,0.0,0.0,5.0,19.899999618530273,true,0.8062252059810803,2642,3277,32,31,,226.0,464,464,565000.0,23808,406272,10,2,succeeded,0.05975870043039322,0.02454955317080021,true
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42211,5,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,31,blocks.7.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0078855752944946,0.6319829821586609,0.37590259313583374,0.5879460573196411,46570.50337907546,0.2748520860041026,5,0.0,0.0,2.0,34.0999870300293,true,0.7470247177296307,2448,3277,32,32,,52.0,290,290,59904.0,47616,147456,10,2,succeeded,0.028650568798184395,0.022317105904221535,true
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42211,5,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,32,blocks.8.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0206222534179688,0.15649303793907166,0.8641292154788971,0.9277030825614929,45900.53138221257,0.278863874002127,12,0.0,0.0,1.5,20.899999618530273,true,0.7680805614891669,2517,3277,32,27,,226.0,464,464,565000.0,23808,406272,10,2,succeeded,0.057679466903209686,0.023382211104035378,true
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42211,5,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,33,blocks.8.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0067330598831177,0.6316322684288025,0.3751007914543152,0.5730567574501038,48017.28273811305,0.2665706860134378,3,0.0,1.0,2.0,12.699997901916504,true,0.7689960329569728,2520,3277,32,32,,52.0,290,290,59904.0,47616,147456,10,2,succeeded,0.034576416015625,0.02613333985209465,true
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42212,6,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,34,blocks.8.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0160737037658691,0.16889755427837372,0.8471761494874954,0.9212129712104797,35863.7779280302,0.35690606900607236,12,0.0,0.0,2.0,19.899999618530273,true,0.820872749465975,2690,3277,32,31,,226.0,464,464,565000.0,23808,406272,10,2,succeeded,0.059982780367136,0.025339068844914436,true
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42212,6,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.008931279182434,0.6414209008216858,0.3675103783607483,0.5755347609519958,49383.971985163764,0.2591934080119245,5,0.0,0.0,3.0,14.0,true,0.7564845895636253,2479,3277,32,32,,52.0,290,290,59904.0,47616,147456,10,2,succeeded,0.04114583507180214,0.03250468894839287,true
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42212,6,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,36,blocks.9.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0189669132232666,0.17315427958965302,0.8458126336336136,0.9195060729980469,48396.630045665865,0.26448122499277815,10,0.0,0.0,3.0,21.699996948242188,true,0.7424473603906011,2433,3277,32,30,,226.0,464,464,565000.0,23808,406272,10,2,succeeded,0.07236651331186295,0.030613359063863754,true
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42212,6,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,37,blocks.9.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0092384815216064,0.6544405817985535,0.354797899723053,0.5534852147102356,48553.54770980741,0.26362646199413575,4,0.0,0.1000000461935997,4.0,28.199993133544922,true,0.6963686298443699,2282,3277,32,32,,52.0,290,290,59904.0,47616,147456,10,2,succeeded,0.05395973473787308,0.04194605350494385,true
route_output_split_all_full_student_552dc50_wave1_offsets5_9,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42212,6,fff_route_output_split_all_full_student_shards,,,,split_routing_output,2,2,all,,true,5,4,,38,blocks.9.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0187840461730957,0.17155103385448456,0.8472330123186111,0.9213629961013794,49386.079332197296,0.25918234800337814,4,0.0,0.1000000461935997,4.0,21.0,true,0.8498626792798291,2785,3277,32,32,,226.0,464,464,565000.0,23808,406272,10,2,succeeded,0.06809782981872559,0.02818767912685871,true
