run_id,git_commit,machine,gpu,seed,grid_offset,case_name,router_recipe,balance_recipe,balance_coeff,route_row_role,route_rows,route_result_rows,route_rows_output_count,route_rows_output_fraction,route_rows_contribute,depth,leaf_rows,shared_unrouted_frac,eligible_index,layer,sample_split,sample_batches,test_accessed,scheduler_status,trial_status,captured_tokens,observed_tokens,fit_tokens,metric_tokens,metric_split,metric_holdout_fraction,initial_normalized_mse,final_normalized_mse,nmse_delta,final_cosine_similarity,tokens_per_second,train_seconds,dead_leaves,route_entropy_mean,leaf_tokens_p10,leaf_tokens_p50,leaf_tokens_p90,route_churn_available,route_churn_fraction,route_churn_changed_tokens,route_churn_tokens,route_churn_initial_unique_leaves,route_churn_final_unique_leaves,route_churn_reason,active_rows_per_token,stored_rows,effective_stored_rows,estimated_active_flops_per_token,estimated_routing_flops_per_token,estimated_dense_flops_per_token,route_output_rows_per_token,route_output_rows_per_node,locoprop_status,locoprop_mse_before,locoprop_mse_after,locoprop_nonincreasing
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42021,9,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,49,blocks.12.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0046926736831665,0.563177227973938,0.4415154457092285,0.5224621891975403,45424.33504402854,0.2817872840096243,1,0.0,1.0,3.0,23.499996185302734,true,0.7918828196521208,2595,3277,32,32,,42.0,228,228,48384.0,47616,147456,0,0,succeeded,0.15533925592899323,0.12157072871923447,true
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42021,9,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,50,blocks.12.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0172966718673706,0.20213739573955536,0.8151592761278152,0.9128416180610657,51818.81510872477,0.247014524997212,13,0.0,0.0,1.0,12.79999828338623,true,0.8474214220323466,2777,3277,32,30,,216.0,402,402,540000.0,23808,406272,0,0,succeeded,0.08704207092523575,0.03539801388978958,true
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42021,9,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,51,blocks.12.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0064001083374023,0.5997147560119629,0.40668535232543945,0.5065411925315857,52123.21599207169,0.2455719540012069,2,0.0,1.100000023841858,5.0,21.899991989135742,true,0.7494659749771132,2456,3277,32,32,,42.0,228,228,48384.0,47616,147456,0,0,succeeded,0.16415603458881378,0.12452227622270584,true
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42021,9,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,52,blocks.13.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0173962116241455,0.18959787487983704,0.8277983367443085,0.9185137748718262,51667.62611447649,0.24773733501206152,12,0.0,0.0,2.0,27.699996948242188,true,0.78608483368935,2576,3277,32,27,,216.0,402,402,540000.0,23808,406272,0,0,succeeded,0.09359370917081833,0.036800142377614975,true
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,0,42021,9,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,53,blocks.13.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0043320655822754,0.27232569456100464,0.7320063710212708,0.6134272813796997,63509.487646340924,0.20154469000408426,6,0.0,0.0,3.0,22.799999237060547,true,0.7506866036008545,2460,3277,32,32,,42.0,228,228,48384.0,47616,147456,0,0,succeeded,0.5022885203361511,0.32340914011001587,true
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42022,10,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,54,blocks.13.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0138436555862427,0.19059421122074127,0.8232494443655014,0.9177094101905823,46511.84643697133,0.275198707007803,14,0.0,0.0,1.0,32.09999465942383,true,0.8117180347879158,2660,3277,32,30,,216.0,402,402,540000.0,23808,406272,0,0,succeeded,0.09510181099176407,0.037784453481435776,true
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42022,10,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,55,blocks.13.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0046852827072144,0.30149850249290466,0.7031867802143097,0.6155956983566284,64417.84701159121,0.1987026979913935,6,0.0,0.0,3.0,28.399995803833008,true,0.8211779066219103,2691,3277,32,32,,42.0,228,228,48384.0,47616,147456,0,0,succeeded,0.49756720662117004,0.33224421739578247,true
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42022,10,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,56,blocks.14.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0143134593963623,0.23432764410972595,0.7799858152866364,0.9279747009277344,64478.347121953884,0.19851625501178205,17,0.0,0.0,0.0,25.199993133544922,true,0.7433628318584071,2436,3277,32,23,,216.0,402,402,540000.0,23808,406272,0,0,succeeded,0.09924237430095673,0.03830916807055473,true
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42022,10,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,57,blocks.14.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0045733451843262,0.10441626608371735,0.9001570791006088,0.7969213128089905,53800.2384802343,0.23791716099367477,10,0.0,0.0,1.5,25.699996948242188,true,0.7558742752517547,2477,3277,32,32,,42.0,228,228,48384.0,47616,147456,0,0,succeeded,4.432618141174316,1.8041179180145264,true
route_output_routing_only_full_student_552dc50_wave2_offsets9_11,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42022,10,fff_route_output_routing_only_full_student_shards,,,,routing_only,2,0,0,,false,5,4,,58,blocks.14.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0165828466415405,0.17775864899158478,0.8388241976499557,0.9310020208358765,53446.491808953244,0.2394918649806641,19,0.0,0.0,0.0,27.59999656677246,true,0.8400976502898992,2753,3277,32,23,,216.0,402,402,540000.0,23808,406272,0,0,succeeded,0.09857750684022903,0.037518274039030075,true
